LyricsWiki-Page,Artist,Title,Spotify-ID,Spotify-explicit,Explicit,Strong language,Substance abuse,Sexual reference,References to violence,Discriminatory language
Bludgeon:Out Of Reach,Bludgeon,Out Of Reach,4a1t3gCmYZTVfYR89JeAvC,1,1,1,0,0,0,0
Bad Boy Bill:Bite It,Bad Boy Bill,Bite It,4JFRp1WIjUPgP1Prnm3abv,1,1,0,0,0,1,0
Dirt Nasty:Baby Dick,Dirt Nasty,Baby Dick,6PYN9otuq4YmBiOwPcDlj3,1,1,1,1,1,1,0
Rex Orange County:Loving Is Easy,Rex Orange County,Loving Is Easy,5EYi2rH4LYs6M21ZLOyQTx,1,1,1,0,0,0,0
Sisqó:Your Love Is Incredible,Sisqó,Your Love Is Incredible,2zpTWRJq01oHivis58gtiX,1,1,0,0,1,0,0
Ying Yang Twins:Armageddon,Ying Yang Twins,Armageddon,1myUmsHZJT8zr0PsgkfntS,1,1,1,0,0,0,0
Black Bomb A:Fatherfuckers,Black Bomb A,Fatherfuckers,79MlIQfQjDNl6QjoROIRqR,1,1,1,0,0,0,0
GG Allin:Teacher's Pet,GG Allin,Teacher's Pet,7bwhQXc1P6ahxLO10CyztB,1,1,1,0,1,0,0
Chinawoman:Let's Meet,Chinawoman,Let's Meet,4yAXC0t3VeAR8wnEHS3Pwp,1,1,1,0,0,0,0
Quasimoto:The Unseen,Quasimoto,The Unseen,2ITqE95AtAEcASSAyVESAO,1,1,0,0,0,1,1
Kunt And The Gang:Carol Vorderman,Kunt And The Gang,Carol Vorderman,44TDYmaXVKD5sbnyslj4R8,1,1,0,0,1,0,0
Rivermaya:Bring Me Down,Rivermaya,Bring Me Down,4tPOynGe4DmNmEyKWFAcTW,1,1,1,0,1,0,0
Bludgeon:Hunt Or Be Hunted,Bludgeon,Hunt Or Be Hunted,1kj79UmZ1G8Tnua2Rh9kl8,1,1,0,0,0,1,0
Cannibal Corpse:Eaten From Inside,Cannibal Corpse,Eaten From Inside,1WqkUxNmokP1zxOrl41Pwu,1,1,0,0,0,1,0
The GazettE:Art Drawn By Vomit,The GazettE,Art Drawn By Vomit,3aOu3hX7ttopfWCJzms8gT,1,0,0,0,0,0,0
Sadus:Twisted Face,Sadus,Twisted Face,1SqEQVVMfm44gg4U5ef4O7,1,1,1,1,0,0,0
Dan Reeder:I Drink Beer,Dan Reeder,I Drink Beer,1pmw49GnTjVxEU8hhmxdeC,1,1,0,1,0,0,0
Joe Firstman:Speak Your Mind,Joe Firstman,Speak Your Mind,3B7mepp9wkdoBXxr6aJUTZ,1,1,0,1,0,0,0
"Malcolm Middleton:7"" Cigarette",Malcolm Middleton,"7"" Cigarette",4i63me9YOVu4Mu9hTqetju,1,1,0,1,0,0,0
Vital Remains:Angels Of Blasphemy,Vital Remains,Angels Of Blasphemy,6YE2ETBDm3B4EWDY62w5uM,1,1,0,0,0,1,0
21 Savage:Mind Yo Business,21 Savage,Mind Yo Business,4tUHRIoPI8YiOsNOUrTomJ,1,1,1,0,0,0,1
Under The Flood:Open Me Up,Under The Flood,Open Me Up,3sz68xBvytMO55BLwqgOf5,1,0,0,0,0,0,0
Brokencyde:Fire,Brokencyde,Fire,2Lmp0VojKBAGTt6XUd49s8,1,1,1,0,1,0,0
Paddy And The Rats:Sailor Sally,Paddy And The Rats,Sailor Sally,1OZNLXyKjyByP7G2om5J2i,1,1,0,1,1,0,0
Backseat Goodbye:Love Song,Backseat Goodbye,Love Song,1XHMfO5nMy0wbkGpwV4jyJ,1,0,0,0,0,0,0
Five Knives:Dirty Souls,Five Knives,Dirty Souls,0NSSvlARQwQzARZUCeBa2z,1,1,1,0,1,0,0
Breakdown Of Sanity:Resistance,Breakdown Of Sanity,Resistance,5Use7lv4jrtMxR18jRpYBg,1,1,0,0,0,1,0
Umbra Et Imago:Hash Dreams,Umbra Et Imago,Hash Dreams,14sxSEcSWc4sl5qmWubVV0,1,1,0,0,1,0,0
FGFC820:Doctrine,FGFC820,Doctrine,7pekENOFVq4C9rdasO0hHX,1,1,0,0,0,1,0
White Kaps:Dug That,White Kaps,Dug That,2a9OZ6GLvBkwjIHWdPUhgO,1,1,1,0,0,0,0
Elliphant:One More,Elliphant,One More,4nnKErDH3XokK9cG2tMs6a,1,1,1,0,1,0,0
Deez Nuts:Antidote,Deez Nuts,Antidote,0ZaySQSGpvFwvoHAHUgpkC,1,1,1,1,0,0,0
Diabolic:Internal Mental Cannibalism,Diabolic,Internal Mental Cannibalism,6LimI30u8qoDk7b9DflG4v,1,0,0,0,0,0,0
The Tiger Lillies:Piglet,The Tiger Lillies,Piglet,0ZpZzBr7xtbe9RATn7CsdF,1,1,0,0,1,0,0
Eversin:Divina Distopia,Eversin,Divina Distopia,3a83oI32p3nnyjBuvGZs8u,1,1,0,0,0,1,0
BOL:My Type,BOL,My Type,0NhgYhi7ngxXDBKHjPufq0,1,0,0,0,0,0,0
Lords Of Acid:Cybersex (Sherzo),Lords Of Acid,Cybersex (Sherzo),5KMJebyyEuuAl9e7LGKH9E,1,1,0,0,1,0,0
Extrema:Money Talks,Extrema,Money Talks,6tKJQMQt7ynghEcApUyROv,1,1,1,0,0,0,0
Lo-Fang:Light Year,Lo-Fang,Light Year,2BDghkfEe9WjO8YLW2vfmw,1,1,1,0,0,0,0
7 Year Bitch:Tired Of Nothing,7 Year Bitch,Tired Of Nothing,0X6jkQl4WNSVQCFlwx5g2K,1,0,0,0,0,0,0
Atrox:Lizard Dance,Atrox,Lizard Dance,2Hxcc4SHVp8Xd71VlWDGo8,1,1,0,0,1,0,0
Future Of The Left:A Guide To Men,Future Of The Left,A Guide To Men,13Uyb5DMnhC291d1glc9xF,1,1,0,0,1,0,0
Kristin Hersh:Pale,Kristin Hersh,Pale,6pEOdL1zZl4rq3Lqn609lL,1,1,1,0,0,1,0
Orange Goblin:Beginners Guide To Suicide,Orange Goblin,Beginners Guide To Suicide,6O5fTiYWcbBCx7IBNEKzHm,1,1,0,0,0,1,0
Ensign:Enemy Of My Enemy,Ensign,Enemy Of My Enemy,0k2C3JCjqVIdX6SC5hbaFz,1,0,0,0,0,0,0
Mishka:One Tree,Mishka,One Tree,3nG4oPtWQW1qkr3LbRlrt2,1,0,0,0,0,0,0
Motionless In White:Dark Passenger,Motionless In White,Dark Passenger,6BftpWr0F7QOw9aND8KyJU,1,0,0,0,0,0,0
Tied For Last:Take Janine Away,Tied For Last,Take Janine Away,2YafqxhJpNs2zDnPTwPTVS,1,1,1,0,0,0,0
Forbidden:Blank,Forbidden,Blank,1AIFypjKHAu5AxNQ9nPoGD,1,1,0,0,0,1,0
Gerling:Get Activated,Gerling,Get Activated,6Ow1Ouo1QtM3V6G3yY4qNO,1,1,1,0,0,0,0
Aviana:Ares,Aviana,Ares,0hRq1CZa8qHIQ6E8B4FWWd,1,1,0,0,0,1,0
Fight Like Apes:Lend Me Your Face,Fight Like Apes,Lend Me Your Face,4H76oPyd8d6BL46zxpa3qR,1,1,0,1,0,1,0
Tenfold Rabbit:Balance Of Water And Stone,Tenfold Rabbit,Balance Of Water And Stone,70QvFBAwtuanPPfiLixH3b,1,0,0,0,0,0,0
Inquisition:The Realm Of Shadows Shall Forever Reign,Inquisition,The Realm Of Shadows Shall Forever Reign,6RhY3sAUd8YS6snf3RogsE,1,1,0,0,0,1,0
The Briggs:Harder To Stand,The Briggs,Harder To Stand,43uQW4SzfpMvJZvpt8wvDA,1,0,0,0,0,0,0
Voltaire:Zombie Prostitute...,Voltaire,Zombie Prostitute...,2jT7isc0dslCGILFfEcVHS,1,1,0,0,1,0,0
Killaman:Global Murder Cleansing,Killaman,Global Murder Cleansing,20Cehczp3rZCJ7oY6IVeIk,1,1,1,0,0,1,0
Misanthrope:Antiquary To Mediocrity,Misanthrope,Antiquary To Mediocrity,0as8F9Z49rUNW8X1zjg3Qy,1,1,0,0,1,1,0
Bring Me The Horizon:Sleep With One Eye Open,Bring Me The Horizon,Sleep With One Eye Open,1JGhCrOUIPdYG2n6K26SXE,1,1,1,0,0,1,0
Foxy Brown:The Birth Of Foxy Brown,Foxy Brown,The Birth Of Foxy Brown,5cMH8pJlPYdxOgHGp1Q6n2,1,1,1,0,0,0,0
Sextrash:Funeral Serenade,Sextrash,Funeral Serenade,2yhM5I4zoEW4UKfTW8NaNd,1,1,0,0,1,0,0
Kids In Glass Houses:Me Me Me,Kids In Glass Houses,Me Me Me,2G4v9aO6GnUF71HZlyMEQ3,1,0,0,0,0,0,0
Northlane:Ra,Northlane,Ra,1DdpLnZf484hudeR0VyVfG,1,1,1,0,0,0,0
Spiritual Front:My Erotic Sacrifice,Spiritual Front,My Erotic Sacrifice,6P818z4BSsSJ2rBmdrdemR,1,1,0,0,1,1,0
Thirsty Merc:Homewrecker,Thirsty Merc,Homewrecker,7GAyUlTGSEAya3DL8kFUjb,1,1,1,0,0,1,0
Frenzal Rhomb:Hakimashita,Frenzal Rhomb,Hakimashita,4DU2cmvInJ9DJDpfA2545M,1,0,0,0,0,0,0
Megadeth:Looking Down The Cross,Megadeth,Looking Down The Cross,6keueqJqlA0VEKLyKdUQRA,1,1,1,0,0,1,0
Gorgasm:Silence Follows Dismemberment,Gorgasm,Silence Follows Dismemberment,3aqG3ohZfle7hNyTLHzSt3,1,1,1,0,0,1,0
Joan Of Arc:It's Easier To Drink On An Empty Stomach Than Eat On A Broken Heart,Joan Of Arc,It's Easier To Drink On An Empty Stomach Than Eat On A Broken Heart,7quw6HNWOQpe2oHkh2C001,1,1,1,0,0,0,0
JPNSGRLS:Sharkweek,JPNSGRLS,Sharkweek,34AG2v52ldcGegiqMJuQoF,1,1,1,0,0,0,0
The Diplomats:Hell Rell (Interlude),The Diplomats,Hell Rell (Interlude),4ardQAKNgWmPsiTwPSbyjf,1,1,1,0,0,0,0
Cancerslug:Venus Die Trap,Cancerslug,Venus Die Trap,3KSZaCjuiqgjgBg0DXaIKJ,1,1,0,0,0,1,0
Slum Sociable:All Night,Slum Sociable,All Night,4yHlvF3e5AtGArAvVcLwsH,1,0,0,0,0,0,0
Uncle Kracker:Intro,Uncle Kracker,Intro,3MsrmrvyoIkk3RqyBWbObf,1,1,1,0,1,0,0
Turbonegro:Dark Secret Girl,Turbonegro,Dark Secret Girl,7DyH8GclpMFOsAn6le6bdR,1,1,1,0,0,0,0
Hercules & Love Affair:My Offence,Hercules & Love Affair,My Offence,5OcEw7p7RRk9uY54DKR5l0,1,1,1,0,0,0,0
Angelspit:Shaved Monkey,Angelspit,Shaved Monkey,51XxB20nlnmvVg2WQxP0nP,1,1,0,0,0,1,0
Orkest:Disregard,Orkest,Disregard,1g9PzYegdhijhzKZPktpkQ,1,1,1,0,0,0,0
Styles P:Same Scriptures,Styles P,Same Scriptures,08Iwnox5EpQVtodd8ZBwPY,1,1,0,1,0,0,1
Motion City Soundtrack:Together We'll Ring In The New Year,Motion City Soundtrack,Together We'll Ring In The New Year,1XDuXRRg1SFy4ttWnU0yuN,1,0,0,0,0,0,0
La La:Sprung On A Thug,La La,Sprung On A Thug,6KGzgh9UkLdU6xyMYMrUNl,1,0,0,0,0,0,0
The Hollow Earth Theory:Hero Before Dawn,The Hollow Earth Theory,Hero Before Dawn,3WCLbI7CTuwFZSDFwqunRK,1,0,0,0,0,0,0
KT Tunstall:Ashes,KT Tunstall,Ashes,1FZdldF3IT0BpGHT2AjX6T,1,1,1,0,0,0,0
Before You Fall:Your Hairs A Wig And Everyone Knows It,Before You Fall,Your Hairs A Wig And Everyone Knows It,0iwd4b2cEcYJNkBOnmJtrZ,1,0,0,0,0,0,0
Unearth:The Charm,Unearth,The Charm,1Vlc9AZkFBUJHr35zfUduz,1,0,0,0,0,0,0
Cancerslug:Destruction,Cancerslug,Destruction,7vbbLro3BilNGQqBIwGcHe,1,1,0,0,1,0,0
Blue Felix:Nicotine,Blue Felix,Nicotine,00GgehqBIVstjq9VlvLjFs,1,1,0,1,1,0,0
The Distillers:Hall Of Mirrors,The Distillers,Hall Of Mirrors,3gajfnKB4Gh47X9hK7dx2k,1,1,1,0,0,0,0
Roy Woods:Sonic Boom,Roy Woods,Sonic Boom,5Z4mLHUiNoc23UktrfthED,1,1,0,1,1,0,0
Lisa Lisa:Stand,Lisa Lisa,Stand,7FdEZaWs7poGevFnGRhaZe,1,0,0,0,0,0,0
Dropout Year:Make Your Bed,Dropout Year,Make Your Bed,4xl2vdIoluB9i9tcp831v5,1,1,1,0,0,0,0
Assjack:Tennessee Driver,Assjack,Tennessee Driver,5zbDttGAD33uV14ZEjJaT1,1,1,1,0,0,0,0
A Stained Glass Romance:That's So 2000's,A Stained Glass Romance,That's So 2000's,7zKjUjN6g3H8HA4Xd24sOJ,1,1,0,0,1,0,0
Dyslexic Fudgicle:Lawnmower Lust,Dyslexic Fudgicle,Lawnmower Lust,2NJlqgX7D7VPzyWqsWTfgy,1,1,0,0,1,1,0
Missy Elliott:Smooth Chick,Missy Elliott,Smooth Chick,6Fh9h5oq55y7PtnS70sRLD,1,1,1,1,1,1,1
Deathchain:Morbid Mayhem,Deathchain,Morbid Mayhem,5ngsBkTnEocVuZdZbPuzgx,1,1,0,0,0,1,0
KoRn:Lead The Parade,KoRn,Lead The Parade,1TQ0yJXxWVGcPsOFoi069c,1,1,1,0,0,0,0
Rodney Carrington:Just One Beer,Rodney Carrington,Just One Beer,5TrbJRE1roFi1dOe70lIe9,1,1,1,1,0,0,0
"Rob Zombie:Well, Everybody's Fucking In A U.F.O",Rob Zombie,"Well, Everybody's Fucking In A U.F.O",2SGJFBp9mAVOZuP6AY5vnO,1,1,1,1,0,0,0
Captain Everything!:M.I.L.F.,Captain Everything!,M.I.L.F.,3byBm40BjHEygwaERswZGX,1,1,0,0,1,0,0
Carpathian Forest:Cold Murderous Music,Carpathian Forest,Cold Murderous Music,2MdDLtUdSLlR02pY64Bj4q,1,1,0,1,0,1,0
"Drop Dead, Gorgeous:Dirtier Than You Want To Know","Drop Dead, Gorgeous",Dirtier Than You Want To Know,0M8glxzzsORUwgF4KnRV0Y,1,1,0,0,0,1,0
A Place To Bury Strangers:Deadbeat,A Place To Bury Strangers,Deadbeat,7qRG1AdxSOOwjyRH1iCz4w,1,1,1,0,0,0,0
Juliana Hatfield:My Protégée,Juliana Hatfield,My Protégée,3JukhmP0tWaQtKHjtvpzyk,1,1,0,0,1,0,0
Wasted Youth:Fuck Authority,Wasted Youth,Fuck Authority,35LjPAPwOKOPz7q7HAb8jH,1,1,1,0,0,0,0
The Bandgeek Mafia:Just Friends,The Bandgeek Mafia,Just Friends,2LzTAyY6EPxpbvtBj4Dquu,1,1,0,1,0,0,0
No Sin Evades His Gaze:Age Of Sedation,No Sin Evades His Gaze,Age Of Sedation,1iC5h0HnKR396bt5gksUew,1,1,1,1,0,0,0
Chris Caffery:Iraq Attack,Chris Caffery,Iraq Attack,5EDLBSCNSq8GoWfFyaYTWR,1,1,0,0,0,1,0
Digital Underground:Tie The Knot,Digital Underground,Tie The Knot,4MFh01QjSiwpfpW6SxgtVx,1,0,0,0,0,0,0
6lack:Unfair,6lack,Unfair,3Q33RhbyoFul9LdKKjticI,1,0,0,0,0,0,0
Ween:Molly,Ween,Molly,0GSHXnqf6nXYDvIgpJCbLF,1,1,1,1,0,0,0
A Sound Of Thunder:Kill That Bitch,A Sound Of Thunder,Kill That Bitch,4ct4eEVjHDtcDA19BwUIsc,1,1,1,0,0,1,0
Angelspit:Fuck Fashion,Angelspit,Fuck Fashion,6nhVWcRkIIgNs3tcEZOEhN,1,1,1,0,1,0,0
Invitro:Ridiculist,Invitro,Ridiculist,0iMirsHB7Q5rEfSaJyjkRV,1,0,0,0,0,0,0
Vreid:Unholy Water,Vreid,Unholy Water,2b6A0dtU2oeC54iySbcdGG,1,1,0,1,0,0,0
Horsell Common:Sing The News,Horsell Common,Sing The News,5LLZpX6QYWvKUJasIDuG4u,1,1,0,1,0,0,0
Rodney Carrington:Fred,Rodney Carrington,Fred,35dq3XB0UjW5Ji8dxd0u9Q,1,1,0,1,0,0,0
Petty Morals:Telephone Erotic,Petty Morals,Telephone Erotic,0uPoJVWMp0661kUqvcTQx4,1,1,0,0,1,0,0
Kongos:Sex On The Radio,Kongos,Sex On The Radio,3IztlZyEI63XubkHvwKcmO,1,1,0,0,1,0,0
Iced Earth:Seven Headed Whore,Iced Earth,Seven Headed Whore,1hMe8GvsGxd2Z442FDVg5Y,1,1,0,0,1,0,0
Another Black Day:Anymore,Another Black Day,Anymore,0sU8YIrsu3xZPu4op4TFCS,1,0,0,0,0,0,0
At All Cost:This Pen,At All Cost,This Pen,6vVMymOXUUET80IJslgHqR,1,1,1,0,0,0,0
Rise Against:Voice Of Dissent,Rise Against,Voice Of Dissent,7nbCuDUpwuwaXwKQsKgu64,1,1,1,0,0,0,0
Cars Can Be Blue:Used To Think,Cars Can Be Blue,Used To Think,5xwrdLKlPYqvq9CG1pRcZs,1,1,1,0,0,0,0
Youth Of Today:Take A Stand,Youth Of Today,Take A Stand,2pyFrdfsP9c5ElbXv3m4OQ,1,0,0,0,0,0,0
INDK:Rallying Point,INDK,Rallying Point,4SoS4fR32Lug6cfKku9nxO,1,0,0,0,0,0,0
"A Wilhelm Scream:Less Bright Eyes, More Deicide",A Wilhelm Scream,"Less Bright Eyes, More Deicide",06Ww6uGJPpznymbIGhI8dN,1,1,1,0,0,1,0
Defeater:Dead Set,Defeater,Dead Set,5n5XhPXwj2T7m1HcettRcS,1,0,0,0,0,0,0
Digital Underground:Digital Lover,Digital Underground,Digital Lover,4RpUxbL37ijQ1rShnY4hid,1,1,0,0,1,0,1
Jane's Addiction:Ain't No Right,Jane's Addiction,Ain't No Right,09cGAeWYBVrV9jtUF4iOv7,1,1,1,0,0,0,0
Nokturnal Mortum:Night Before The Fight,Nokturnal Mortum,Night Before The Fight,0wVnh2iSAuLk6168xhlxJq,1,0,0,0,0,0,0
The Tiger Lillies:Nothing Is Sin,The Tiger Lillies,Nothing Is Sin,6az4HaCg63kMnmHwKQZtWD,1,1,0,0,0,1,0
Caliban:For We Are Forever,Caliban,For We Are Forever,3DT7JaJKA5gZDdZuTpPivx,1,1,1,0,0,0,0
Otep:Menocide,Otep,Menocide,46Sa8iv7IzuLmkwiXiVvyJ,1,1,0,0,1,1,0
Darwin's Waiting Room:Another Way,Darwin's Waiting Room,Another Way,1OZ2TPBevBYZIWjDXZkj29,1,1,1,0,0,1,0
Dew-Scented:Reprisal,Dew-Scented,Reprisal,5saPQMF4wNFEk5Uwb0Wbnz,1,1,1,0,0,0,0
Imperious Malevolence:Hell Hordes Attack,Imperious Malevolence,Hell Hordes Attack,2TZZhaV0zicROEAN8Nb1Ih,1,0,0,0,0,0,0
Cold:Suffocate,Cold,Suffocate,3bmdcaXKqrMMKmHPV8uhxV,1,1,1,0,0,0,0
Snow Patrol:Ways & Means,Snow Patrol,Ways & Means,7FF43ZcWsaj799OrcmU2B2,1,0,0,0,0,0,0
Dralms:Shook,Dralms,Shook,4FlF7dKQ0Npd03mpNOYYch,1,0,0,0,0,0,0
Beatallica:For Horsemen,Beatallica,For Horsemen,6rdqpWDglxuuAOtIpSMF4i,1,1,1,0,0,0,0
Trash Talk:Sacramento Is Dead,Trash Talk,Sacramento Is Dead,3i3Uonnv8w6jvAojaQFoWX,1,0,0,0,0,0,0
Frenzal Rhomb:U.S.Anus,Frenzal Rhomb,U.S.Anus,46HBJjLALmGanA5aPcKGH0,1,1,0,0,1,0,0
Ion Dissonance:Ill Will,Ion Dissonance,Ill Will,42csndrkpC6GN7xV9ewA17,1,0,0,0,0,0,0
Mario Winans:What's Wrong With Me,Mario Winans,What's Wrong With Me,2ETeowHVa9pmZMUEbeUF57,1,1,0,0,0,0,1
Career Soldiers:Loss Of Words,Career Soldiers,Loss Of Words,0isMnv10S7u2WydCwX6uAt,1,1,0,0,0,1,0
Thunder:Stormwater,Thunder,Stormwater,3T5gC07f3XJG19ekbEcnJ3,1,0,0,0,0,0,0
Alex Story:Sister Lucifer,Alex Story,Sister Lucifer,6IHx28egcTIovlvmMBs7id,1,1,0,0,0,1,0
KoRn:Get Up!,KoRn,Get Up!,25EgA1A1OZBRw25Mjyw08g,1,1,1,0,0,0,0
Swift:Titanic,Swift,Titanic,615eMohX0XGb9XHr2Y2D4y,1,1,0,0,0,1,0
Jonny Was:Jonny Was,Jonny Was,Jonny Was,09pio8ZJPPsVEjTEnzYUFe,1,0,0,0,0,0,0
FrankJavCee:What I Do Everyday,FrankJavCee,What I Do Everyday,6pTtwSOsqayaSEptM9Ovfv,1,1,0,1,0,0,0
Andre Nickatina:Saw A Gangsta Cry,Andre Nickatina,Saw A Gangsta Cry,4VkAGQ9uf8Bb7ACbC3U8Fc,1,1,1,0,0,1,0
Blacklisted:Palisade,Blacklisted,Palisade,0VtT2lUK6eeWXEq9OPJJwb,1,0,0,0,0,0,0
The Hellacopters:Bore Me,The Hellacopters,Bore Me,4u9eXfCvqdsglTfu6wcBzD,1,1,1,1,0,1,0
Father:Vamp,Father,Vamp,1vr3szMJYRqUzJPKfxLH30,1,1,1,0,1,0,0
...And Oceans:Flesh,...And Oceans,Flesh,5rmZTCsKXY9pz06IF88qnR,1,1,0,0,0,1,0
Jack Off Jill:When I Am Queen,Jack Off Jill,When I Am Queen,4yaKON1eTD49KkW3b1AwPY,1,0,0,0,0,0,0
Fireworks:X's On Trees,Fireworks,X's On Trees,5PYcUBc9NMQjNu60el3PQb,1,1,1,0,0,0,0
Tinashe:Aquarius,Tinashe,Aquarius,1y4qUmdo0DTgKC5OME5zie,1,0,0,0,0,0,0
Marduk:The Return Of Darkness & Evil,Marduk,The Return Of Darkness & Evil,7Ezkr7eX5vUaDuMHcBSxES,1,1,0,0,0,1,0
Alex Story:How To Die Inside,Alex Story,How To Die Inside,1IZ2TsY6JipwJB8peVthnu,1,1,0,0,0,1,0
Inquisition:Nocturnal Gatherings And Wicked Rites,Inquisition,Nocturnal Gatherings And Wicked Rites,1eLf6Pky7q32BBAMXTF80A,1,1,1,0,0,1,0
Disturbance:Constable Cockney,Disturbance,Constable Cockney,44Q9ftDOH35JgafEnePGA8,1,0,0,0,0,0,0
Andralls:In The Eyes Of The Killer,Andralls,In The Eyes Of The Killer,78BkXLD6qQoD3PsYo3AjSw,1,1,1,0,0,1,0
Staind:Save Me,Staind,Save Me,6F7x8CcnY8T2FzLLojuYzG,1,1,1,0,0,0,0
Burning The Masses:Lair Of The Blind Ones,Burning The Masses,Lair Of The Blind Ones,3Wtnx6dv2Wcl8Ob2X3IBw4,1,1,0,0,0,1,0
Caliban:Paralyzed,Caliban,Paralyzed,1wk5J5wnnir7oXFwqWSQKC,1,1,1,0,0,1,0
FGFC820:Revolt Resist,FGFC820,Revolt Resist,40WVp14FXfkjwH00yNR01D,1,1,1,0,0,0,0
Enablers:The Record,Enablers,The Record,68ZX9O5PZVJ1yaJ6IPBRaQ,1,0,0,0,0,0,0
Blue Felix:Black Cloud,Blue Felix,Black Cloud,6JRuFuy3AOHaum10FIREi7,1,0,0,0,0,0,0
30 Foot Fall:Just Like Heaven,30 Foot Fall,Just Like Heaven,5BWMas3loatcgO9nAXZ0o5,1,0,0,0,0,0,0
40 Below Summer:New Age Slaves,40 Below Summer,New Age Slaves,61Q266eTUze9in8TOgCqMh,1,1,1,0,0,0,0
Scent Of Flesh:Witness My Madness,Scent Of Flesh,Witness My Madness,7dAcdAiA0caRxO0KuktQrM,1,1,0,0,0,1,0
Sinisstar:Freak Of Nature,Sinisstar,Freak Of Nature,0GfoemwwnfUKJjwuWZ5v3z,1,1,1,0,0,1,0
Maqlu:Move Through Me,Maqlu,Move Through Me,7aqZygEPszFr62I4ep62CP,1,1,0,0,1,0,0
The Jelly Jam:Nature's Girl,The Jelly Jam,Nature's Girl,01EgyTND4WJm4iipA2Zuw9,1,0,0,0,0,0,0
Public Enemy:Show 'Em Whatcha Got,Public Enemy,Show 'Em Whatcha Got,24HlTmhG4vxcouovL1b3mn,1,0,0,0,0,0,0
Insane Clown Posse:Intro,Insane Clown Posse,Intro,2nLpYkGzMKjhwtf9Llo1Gc,1,1,0,0,0,1,0
Self:Trunk Fulla Amps,Self,Trunk Fulla Amps,5KM0LBKrZJYQ3p39Hf8xNE,1,1,1,0,0,0,0
Nuclear Assault:After The Holocaust,Nuclear Assault,After The Holocaust,2oHRt7geNvJ3xNSyJusgp5,1,1,0,0,0,1,0
30 Foot Fall:Attack Of The Flaming Egos,30 Foot Fall,Attack Of The Flaming Egos,0KieYIWDoPiA1f8ULrBg0E,1,1,0,0,0,1,0
Fuck Off And Die!:Cunt Does Not Rule,Fuck Off And Die!,Cunt Does Not Rule,2rDAL6cdG4b2k3mdolKymT,1,1,1,0,1,0,0
Cancerslug:Die On The Battlefield,Cancerslug,Die On The Battlefield,6UsLVEvl8g4HbzzfCbPw95,1,1,1,0,0,1,0
Ryan Star:Here Son,Ryan Star,Here Son,2u9yFaV4HgHE86pulFMblG,1,1,0,0,0,1,0
Kafani:Knock Em Down,Kafani,Knock Em Down,600gdc4SMYCw2b6jze5C9W,1,1,0,0,1,0,0
Garfunkel And Oates:My Apartment's Very Clean Without You,Garfunkel And Oates,My Apartment's Very Clean Without You,3uVGnm1koIU7P0DZs3cT4i,1,0,0,0,0,0,0
Hateen:No More Order,Hateen,No More Order,4xMJhip964y9RRCUo5PGPg,1,0,0,0,0,0,0
Jim James:We Ain't Getting Any Younger Pt. 2,Jim James,We Ain't Getting Any Younger Pt. 2,0BZa5Bb1exK27SE2eZcyy1,1,1,1,0,0,0,0
Vision Of Disorder:Southbound,Vision Of Disorder,Southbound,35Z2gkZqXkDjmfbjkHAA9H,1,1,0,1,0,0,0
Annihilator:Suicide Society,Annihilator,Suicide Society,15bU9ZVYFPmFbZFL56GNLA,1,1,0,0,0,1,0
Speeed:Sin,Speeed,Sin,66BUzpTVuis8ZF3qeBoX8V,1,1,1,0,0,1,0
Leng Tch'e:Another Hit Single,Leng Tch'e,Another Hit Single,1sGzOBOcc3HEFUGOE4wLxP,1,1,1,0,0,0,0
Eyedea & Abilities:Reintroducing,Eyedea & Abilities,Reintroducing,1uYWaSI8HTvaPSVYlQ1qyY,1,1,0,0,1,0,0
Have Heart:The Machinist,Have Heart,The Machinist,6HVoIPU3hTkLogy75ONwnb,1,1,0,0,0,1,0
Esoteric:The Blood Of The Eyes,Esoteric,The Blood Of The Eyes,1vR0MMb9ZyY3c362fQOeY2,1,0,0,0,0,0,0
Enchant:East Of Eden,Enchant,East Of Eden,25b8h7HxLXrGjXHCCUH3us,1,0,0,0,0,0,0
Damien Dempsey:They Don't Teach This Shit In School,Damien Dempsey,They Don't Teach This Shit In School,2YzEwGv0lXO8zWf9LPqSIt,1,1,1,0,0,0,0
100 Demons:Hard Luck,100 Demons,Hard Luck,7cmoitLsLZt6MMBDbxLvjA,1,1,1,0,0,0,0
The Flaming Lips & Stardeath And White Dwarfs:Breathe,The Flaming Lips & Stardeath And White Dwarfs,Breathe,0WiPTNNlDHa8FKrgM1NWJZ,1,0,0,0,0,0,0
Dorothy:Mountain,Dorothy,Mountain,48WGSmEVTgDRAQtrtFxjJl,1,0,0,0,0,0,0
My New Life:Loser,My New Life,Loser,6znBZK56Rj8tv08AcdACSb,1,1,1,0,1,0,0
Soulfly:Unleash,Soulfly,Unleash,4P71o9vDQqOHBgrHUU9qrn,1,1,1,0,0,1,0
James:To My Surprise,James,To My Surprise,27MbDLcj8KthnZ224VD7yF,1,1,1,0,0,0,0
Avulsed:Daddy Stew,Avulsed,Daddy Stew,2SzgjkEgUKarxeaKDxB5zv,1,1,0,0,0,1,0
"Scent Of Flesh:Rotten, Shattered, Burned And Spoiled",Scent Of Flesh,"Rotten, Shattered, Burned And Spoiled",256tgT7sCg3bvKwWIQ952y,1,1,0,0,0,1,0
